"coef","est","lo","hi","arm","rep"
"x1",2.02429227328548,1.84629050003078,2.20229404654018,"CC",99
"x2",-1.00591697382174,-1.17105343522563,-0.840780512417853,"CC",99
"gb",1.26867638324777,0.990194138066098,1.54715862842944,"CC",99
"x1",2.1098833119111,1.99007006771324,2.22969655610896,"MI",99
"x2",-1.03462072604738,-1.16845881238196,-0.900782639712804,"MI",99
"gb",1.28209873614746,1.05666759965534,1.50752987263958,"MI",99
"x1",2.09373243189525,1.97021816364738,2.21724670014311,"PMM",99
"x2",-1.01798614915134,-1.1622975626366,-0.873674735666072,"PMM",99
"gb",1.35633652465582,0.909035592838217,1.80363745647342,"PMM",99
"x1",1.95693940855173,1.84981108650024,2.06406773060322,"FULL",100
"x2",-0.974086868449179,-1.08169767167674,-0.866476065221618,"FULL",100
"gb",1.3973953698489,1.20103678822625,1.59375395147155,"FULL",100
"x1",1.8067274724163,1.64430205348414,1.96915289134847,"CC",100
"x2",-0.902639822003444,-1.06938226876781,-0.735897375239074,"CC",100
"gb",1.32566404191449,1.02360773747589,1.62772034635308,"CC",100
"x1",1.89009210540944,1.74407743315527,2.0361067776636,"MI",100
"x2",-0.923431603238119,-1.05049380213101,-0.796369404345225,"MI",100
"gb",1.46852010839573,1.204614091441,1.73242612535047,"MI",100
"x1",1.93522139612985,1.79996597887443,2.07047681338527,"PMM",100
"x2",-0.911186713332416,-1.10145351287433,-0.7209199137905,"PMM",100
"gb",1.51978290238357,1.15875590010554,1.88080990466161,"PMM",100
"x1",1.92565073132243,1.81233548847851,2.03896597416636,"FULL",101
"x2",-0.986378190245816,-1.10494453899916,-0.867811841492466,"FULL",101
"gb",1.64963292319588,1.44565779123142,1.85360805516033,"FULL",101
"x1",1.88021431750091,1.71553546391498,2.04489317108684,"CC",101
"x2",-0.955334529030961,-1.11666418520836,-0.794004872853561,"CC",101
"gb",1.33283610929559,1.0144333357951,1.65123888279608,"CC",101
"x1",1.88958076578958,1.73974625176111,2.03941527981805,"MI",101
"x2",-0.952015644819275,-1.07617011551909,-0.827861174119464,"MI",101
"gb",1.64067794188369,1.36035573091216,1.92100015285522,"MI",101
"x1",1.89979850308489,1.67119584073131,2.12840116543847,"PMM",101
"x2",-0.926370503357951,-1.06496713015705,-0.787773876558848,"PMM",101
"gb",1.55269552752712,1.29097139334907,1.81441966170517,"PMM",101
"x1",1.96883315565721,1.84642500218702,2.0912413091274,"FULL",102
"x2",-0.938099285970514,-1.06660067039344,-0.809597901547593,"FULL",102
"gb",1.64953058030188,1.42595356056441,1.87310760003936,"FULL",102
"x1",1.78000847957944,1.58642347636813,1.97359348279074,"CC",102
"x2",-0.8409739574899,-1.01748506835221,-0.66446284662759,"CC",102
"gb",1.43249676031418,1.08388249631979,1.78111102430857,"CC",102
"x1",1.97834103899096,1.82773211066982,2.12894996731209,"MI",102
"x2",-0.925350572147169,-1.0824904824496,-0.768210661844741,"MI",102
"gb",1.50713483683892,1.17072298749898,1.84354668617885,"MI",102
"x1",1.97926425731238,1.81497195379743,2.14355656082734,"PMM",102
"x2",-0.897495757805511,-1.06012545160801,-0.73486606400301,"PMM",102
"gb",1.61544669797586,1.34502287559669,1.88587052035503,"PMM",102
"x1",2.01215826172345,1.90108762233954,2.12322890110735,"FULL",103
"x2",-0.988898103807989,-1.09998035349502,-0.87781585412096,"FULL",103
"gb",1.37666314030496,1.17877920525003,1.57454707535988,"FULL",103
"x1",1.78298362416575,1.62176807716994,1.94419917116156,"CC",103
"x2",-0.860761643049507,-1.01705115773194,-0.704472128367075,"CC",103
"gb",1.39550249489349,1.09924728261385,1.69175770717313,"CC",103
"x1",1.87811599125451,1.74020940526227,2.01602257724674,"MI",103
"x2",-0.892841176616776,-1.01047920535811,-0.775203147875439,"MI",103
"gb",1.47256343242543,1.23573696145149,1.70938990339937,"MI",103
"x1",1.89732793892643,1.75802662046143,2.03662925739144,"PMM",103
"x2",-0.94528857983754,-1.09490190314267,-0.795675256532404,"PMM",103
"gb",1.4405807429028,1.19590281369103,1.68525867211458,"PMM",103
"x1",2.04114785845059,1.92645880311075,2.15583691379042,"FULL",104
"x2",-1.11731039025599,-1.23252471488818,-1.0020960656238,"FULL",104
"gb",1.31637967733613,1.1030458889147,1.52971346575756,"FULL",104
"x1",1.94227171339272,1.77064904068373,2.11389438610172,"CC",104
"x2",-0.981529243729305,-1.14375889461855,-0.819299592840059,"CC",104
"gb",1.17376216471393,0.875930074726126,1.47159425470174,"CC",104
"x1",1.98265877483893,1.8567965819165,2.10852096776137,"MI",104
"x2",-1.02482957265367,-1.20459211786021,-0.845067027447123,"MI",104
"gb",1.27979620955855,0.968806508328282,1.59078591078882,"MI",104
"x1",1.99962822898413,1.87449222039965,2.1247642375686,"PMM",104
"x2",-1.00192411708234,-1.16799484007679,-0.835853394087896,"PMM",104
"gb",1.23465313713859,0.920781450124852,1.54852482415233,"PMM",104
"x1",1.95845963125853,1.83695750034741,2.07996176216965,"FULL",105
"x2",-0.953491606341331,-1.07009046045167,-0.836892752230987,"FULL",105
"gb",1.66771522583681,1.4555092448932,1.87992120678042,"FULL",105
"x1",1.86726535203184,1.67191510552728,2.0626155985364,"CC",105
"x2",-0.967625638527612,-1.15002263675965,-0.785228640295577,"CC",105
"gb",1.6024885925054,1.24599791179684,1.95897927321396,"CC",105
"x1",1.94209811457632,1.79184234878169,2.09235388037096,"MI",105
"x2",-0.981603190039227,-1.13736018277335,-0.825846197305099,"MI",105
"gb",1.87251592295631,1.58515956812536,2.15987227778727,"MI",105
"x1",1.97540196967499,1.73573103390073,2.21507290544925,"PMM",105
"x2",-0.969553942869445,-1.30581442181614,-0.633293463922752,"PMM",105
"gb",1.81281526336081,1.45126113584146,2.17436939088016,"PMM",105
"x1",2.11866535810443,2.00127418314231,2.23605653306654,"FULL",106
"x2",-1.18741232916949,-1.30096557388063,-1.07385908445836,"FULL",106
"gb",1.5649533729083,1.36798512708779,1.76192161872881,"FULL",106
"x1",2.021971551847,1.86811012133526,2.17583298235873,"CC",106
"x2",-1.12640787545354,-1.28013769936121,-0.972678051545867,"CC",106
"gb",1.76686291605166,1.50589389092197,2.02783194118135,"CC",106
"x1",2.0909337294013,1.97624092170799,2.20562653709461,"MI",106
"x2",-1.15347117086711,-1.28333693838389,-1.02360540335033,"MI",106
"gb",1.75328160305715,1.55663849785464,1.94992470825967,"MI",106
"x1",2.12504940866039,1.92397357799032,2.32612523933046,"PMM",106
"x2",-1.1835969397318,-1.44361533074379,-0.923578548719818,"PMM",106
"gb",1.78485731800822,1.53324518263234,2.03646945338411,"PMM",106
"x1",2.02217680076517,1.91013675995024,2.1342168415801,"FULL",107
"x2",-1.02462111171872,-1.1344436967444,-0.914798526693046,"FULL",107
"gb",1.27666980631774,1.07690607285925,1.47643353977624,"FULL",107
"x1",1.96023367566249,1.80431897345195,2.11614837787302,"CC",107
"x2",-1.09072800886829,-1.24348978978336,-0.937966227953226,"CC",107
"gb",1.39510614356069,1.10597936845038,1.68423291867101,"CC",107
"x1",1.95175840038275,1.52290740812487,2.38060939264062,"MI",107
"x2",-0.990273808096518,-1.21410660890596,-0.766441007287071,"MI",107
"gb",1.46261412106448,1.15240822287366,1.7728200192553,"MI",107
"x1",2.02200798778322,1.89508048543596,2.14893549013048,"PMM",107
"x2",-0.991665858214492,-1.13382018521099,-0.849511531217992,"PMM",107
"gb",1.4870362910018,1.20537961160074,1.76869297040287,"PMM",107
"x1",2.03501297527038,1.93594763378948,2.13407831675128,"FULL",108
"x2",-1.00629851140087,-1.11042788600619,-0.902169136795545,"FULL",108
"gb",1.50850573188051,1.32814235003807,1.68886911372294,"FULL",108
"x1",1.96788766711164,1.82148697192736,2.11428836229592,"CC",108
"x2",-0.952430753628115,-1.09797903565895,-0.806882471597284,"CC",108
"gb",1.36092170130519,1.09175840148015,1.63008500113022,"CC",108
"x1",2.00612880905877,1.85843519979994,2.15382241831759,"MI",108
"x2",-0.958060535992514,-1.11498317423003,-0.801137897754994,"MI",108
"gb",1.4387153479168,1.24978822388689,1.62764247194671,"MI",108
"x1",2.02341721661378,1.90585862877244,2.14097580445511,"PMM",108
"x2",-0.945616371088376,-1.06094499772832,-0.830287744448427,"PMM",108
"gb",1.50725624066113,1.18810080063483,1.82641168068742,"PMM",108
"x1",2.03823155094066,1.91644960613008,2.16001349575124,"FULL",109
"x2",-1.05486787104357,-1.17214036483066,-0.937595377256484,"FULL",109
"gb",1.38000852242836,1.17527992324254,1.58473712161419,"FULL",109
"x1",1.91153785935539,1.71720091836921,2.10587480034156,"CC",109
"x2",-0.969327316536161,-1.13743587488447,-0.80121875818785,"CC",109
"gb",1.19998628527613,0.888639021354429,1.51133354919783,"CC",109
"x1",2.0575774476522,1.82776070385399,2.2873941914504,"MI",109
"x2",-1.0471289119654,-1.21685172622244,-0.877406097708352,"MI",109
"gb",1.41087345146294,1.09528875618967,1.72645814673621,"MI",109
"x1",2.14105003029322,1.99222487026248,2.28987519032395,"PMM",109
"x2",-1.03297056885974,-1.16243154689519,-0.903509590824292,"PMM",109
"gb",1.35847223634524,0.979694181864814,1.73725029082566,"PMM",109
"x1",1.99502696589828,1.86589857108057,2.124155360716,"FULL",110
"x2",-1.0183704255466,-1.14193092503226,-0.894809926060946,"FULL",110
"gb",1.48263238523711,1.26310452376624,1.70216024670798,"FULL",110
"x1",1.8392288603213,1.64321000752204,2.03524771312056,"CC",110
"x2",-0.97344822825559,-1.16235006526522,-0.784546391245961,"CC",110
"gb",1.28362942765346,0.957471760283361,1.60978709502357,"CC",110
"x1",2.03975354224036,1.90176415727056,2.17774292721016,"MI",110
"x2",-1.09684055561043,-1.23982417003766,-0.953856941183193,"MI",110
"gb",1.52339006108006,1.25742464699742,1.78935547516269,"MI",110
"x1",2.03236651430815,1.86087778695537,2.20385524166093,"PMM",110
"x2",-1.06333663007598,-1.27814335447609,-0.848529905675878,"PMM",110
"gb",1.48729824318819,1.20109609125523,1.77350039512114,"PMM",110
"x1",1.96994735081341,1.84753422262789,2.09236047899894,"FULL",111
"x2",-0.989376601391573,-1.11518858147995,-0.863564621303197,"FULL",111
"gb",1.50626978260832,1.30156448633184,1.7109750788848,"FULL",111
"x1",1.87959215520439,1.70503399521012,2.05415031519865,"CC",111
"x2",-0.901685951355505,-1.06909276151712,-0.734279141193888,"CC",111
"gb",1.54084230363178,1.25247558253312,1.82920902473044,"CC",111
"x1",2.00949308189554,1.86283227481779,2.15615388897329,"MI",111
"x2",-0.958642785348935,-1.08968008830469,-0.827605482393178,"MI",111
"gb",1.51613986216759,1.27858324926374,1.75369647507144,"MI",111
"x1",1.9702693934239,1.83818210260547,2.10235668424232,"PMM",111
"x2",-0.965526487145173,-1.13310613353138,-0.797946840758969,"PMM",111
"gb",1.51267231398663,1.29791293467619,1.72743169329707,"PMM",111
"x1",2.03814544043612,1.92198727405398,2.15430360681826,"FULL",112
"x2",-0.996293346510816,-1.11496343964352,-0.877623253378115,"FULL",112
"gb",1.26120080974385,1.0583151973747,1.464086422113,"FULL",112
"x1",1.91673757096617,1.74516769373288,2.08830744819946,"CC",112
"x2",-0.968935056086363,-1.13714447309258,-0.800725639080148,"CC",112
"gb",1.27483741054496,0.963820209098343,1.58585461199157,"CC",112
"x1",1.98686130398894,1.86390073423879,2.1098218737391,"MI",112
"x2",-0.961048436508421,-1.09237492497056,-0.829721948046282,"MI",112
"gb",1.35508033084319,1.1052589643271,1.60490169735928,"MI",112
"x1",1.97063691409622,1.83320350750536,2.10807032068708,"PMM",112
"x2",-0.930699863901418,-1.1223361370774,-0.739063590725441,"PMM",112
"gb",1.37794275706979,1.03748251066865,1.71840300347094,"PMM",112
"x1",1.97689569632795,1.86414551201133,2.08964588064457,"FULL",113
"x2",-0.971634626202175,-1.0894797162469,-0.853789536157447,"FULL",113
"gb",1.39609904801478,1.19895117043565,1.59324692559392,"FULL",113
"x1",1.85155987265369,1.68729350244617,2.0158262428612,"CC",113
"x2",-0.932915117940674,-1.09612188839239,-0.769708347488962,"CC",113
"gb",1.27673703193473,0.976700987799305,1.57677307607015,"CC",113
"x1",1.94574118617416,1.79754240057588,2.09393997177244,"MI",113
"x2",-0.956902923638803,-1.10325672079894,-0.810549126478665,"MI",113
"gb",1.34966330363261,1.12296241912572,1.57636418813951,"MI",113
"x1",1.95754818769383,1.843115496866,2.07198087852167,"PMM",113
"x2",-0.953012904169099,-1.07852633976079,-0.827499468577407,"PMM",113
"gb",1.36009869127734,1.05164781512548,1.6685495674292,"PMM",113
"x1",2.04390805100744,1.93091063501522,2.15690546699965,"FULL",114
"x2",-0.959836025088033,-1.06736447967973,-0.852307570496338,"FULL",114
"gb",1.7134058096449,1.51573565317381,1.91107596611599,"FULL",114
"x1",1.91583708677211,1.73129942622394,2.10037474732029,"CC",114
"x2",-0.902496618383639,-1.08120499238884,-0.723788244378437,"CC",114
"gb",1.61847663084495,1.30100542756369,1.9359478341262,"CC",114
"x1",2.02357912012174,1.87777721315309,2.16938102709038,"MI",114
"x2",-1.01257451577322,-1.15360852484882,-0.87154050669761,"MI",114
"gb",1.68966004030385,1.29978788581636,2.07953219479134,"MI",114
"x1",2.03981607420554,1.90322452489564,2.17640762351544,"PMM",114
"x2",-0.998429819256875,-1.14516012337894,-0.851699515134811,"PMM",114
"gb",1.62828253269759,1.37270712102987,1.88385794436532,"PMM",114
"x1",2.07892804289519,1.97378000112638,2.18407608466399,"FULL",115
"x2",-0.955625499521355,-1.06399174157786,-0.847259257464853,"FULL",115
"gb",1.52953956491439,1.33471711273827,1.72436201709051,"FULL",115
"x1",1.93190723225138,1.78490602677867,2.07890843772409,"CC",115
"x2",-0.911638380458283,-1.06909980218113,-0.754176958735436,"CC",115
"gb",1.3912516303888,1.09124197171266,1.69126128906493,"CC",115
"x1",1.99474713805575,1.86480019048465,2.12469408562684,"MI",115
"x2",-0.913612156153387,-1.04394919463529,-0.783275117671487,"MI",115
"gb",1.62395869693382,1.24261052669966,2.00530686716798,"MI",115
"x1",1.98085793032549,1.86088864782904,2.10082721282195,"PMM",115
"x2",-0.925134654069885,-1.08992321144795,-0.760346096691826,"PMM",115
"gb",1.55776530848712,1.23287518309282,1.88265543388141,"PMM",115
"x1",2.10178443528638,1.99452569701177,2.209043173561,"FULL",116
"x2",-1.07720101050146,-1.1801068973717,-0.974295123631224,"FULL",116
"gb",1.56980000022256,1.37698254912125,1.76261745132387,"FULL",116
"x1",2.028207318652,1.86370812109498,2.19270651620901,"CC",116
"x2",-1.0446315466109,-1.20186142540615,-0.887401667815648,"CC",116
"gb",1.51198275454787,1.211308755776,1.81265675331975,"CC",116
"x1",2.07984943746015,1.96822007567672,2.19147879924359,"MI",116
"x2",-1.0861045847804,-1.20285243207972,-0.969356737481073,"MI",116
"gb",1.58474621162052,1.32112564718932,1.84836677605172,"MI",116
"x1",2.10743729588485,1.99842378932892,2.21645080244079,"PMM",116
"x2",-1.09530425262812,-1.27475605562832,-0.915852449627931,"PMM",116
"gb",1.42366361529169,1.0907634221449,1.75656380843848,"PMM",116
"x1",2.05104233909885,1.93704369600932,2.16504098218837,"FULL",117
"x2",-1.07213060655214,-1.18967963771687,-0.954581575387407,"FULL",117
"gb",1.59030506342521,1.37856088179491,1.80204924505552,"FULL",117
"x1",2.04982004768703,1.88508324798328,2.21455684739079,"CC",117
"x2",-1.06093033183687,-1.2228853012855,-0.89897536238824,"CC",117
"gb",1.46318221238189,1.16108346038641,1.76528096437738,"CC",117
"x1",2.07199487916683,1.94739802994348,2.19659172839019,"MI",117
"x2",-1.13096575025637,-1.24982735616405,-1.01210414434868,"MI",117
"gb",1.447600431483,1.24478153827632,1.65041932468968,"MI",117
"x1",2.12919240769934,1.93354619330693,2.32483862209174,"PMM",117
"x2",-1.13814703880862,-1.26833214265751,-1.00796193495974,"PMM",117
"gb",1.59132410385244,1.29790074871218,1.8847474589927,"PMM",117
"x1",1.91485980430356,1.79860954180126,2.03111006680586,"FULL",118
"x2",-0.973314590398153,-1.09048180500812,-0.85614737578819,"FULL",118
"gb",1.47474816278708,1.27092489243721,1.67857143313695,"FULL",118
"x1",1.77994630294432,1.58994035467814,1.9699522512105,"CC",118
"x2",-0.973526620141337,-1.13607510690675,-0.810978133375922,"CC",118
"gb",1.2474735126584,0.931220878731951,1.56372614658485,"CC",118
"x1",1.95798215067102,1.76768659785888,2.14827770348316,"MI",118
"x2",-0.927367491304302,-1.09257093895239,-0.762164043656215,"MI",118
"gb",1.44497462119078,1.15377959739872,1.73616964498283,"MI",118
"x1",1.94232152655202,1.7048110270551,2.17983202604894,"PMM",118
"x2",-0.897182844080885,-1.07060661043441,-0.723759077727358,"PMM",118
"gb",1.43382252960005,1.12504678096565,1.74259827823445,"PMM",118
"x1",1.96726776081479,1.85164589603711,2.08288962559248,"FULL",119
"x2",-1.04102904839052,-1.15708933492747,-0.924968761853557,"FULL",119
"gb",1.56890648236747,1.36421858451306,1.77359438022188,"FULL",119
"x1",1.94795371617327,1.76257668282877,2.13333074951777,"CC",119
"x2",-1.04494465712792,-1.21348583987723,-0.876403474378615,"CC",119
"gb",1.32367864127557,1.013087050235,1.63427023231614,"CC",119
"x1",1.92510351916153,1.69349757447453,2.15670946384853,"MI",119
"x2",-1.12023137798522,-1.29677851988418,-0.94368423608626,"MI",119
"gb",1.59767849166615,1.35405162788708,1.84130535544522,"MI",119
"x1",1.9662017824296,1.85405494070943,2.07834862414977,"PMM",119
"x2",-1.10513201795974,-1.28010462098232,-0.930159414937173,"PMM",119
"gb",1.54231718868868,1.25657717247103,1.82805720490633,"PMM",119
"x1",2.0077465808227,1.89294108035743,2.12255208128796,"FULL",120
"x2",-0.972917911298953,-1.08330479100925,-0.86253103158866,"FULL",120
"gb",1.54128207409134,1.33523838283788,1.7473257653448,"FULL",120
"x1",1.88038542475444,1.70506023391026,2.05571061559862,"CC",120
"x2",-0.849420722390055,-1.00870034236666,-0.690141102413448,"CC",120
"gb",1.49662421078628,1.18998176940066,1.8032666521719,"CC",120
"x1",1.91132901477898,1.75903426678405,2.06362376277392,"MI",120
"x2",-0.914463355880128,-1.06006453368204,-0.768862178078221,"MI",120
"gb",1.49060586349964,1.25518172446774,1.72603000253154,"MI",120
"x1",1.93580217644792,1.79147265964945,2.08013169324639,"PMM",120
"x2",-0.927306839853538,-1.0484077441357,-0.806205935571371,"PMM",120
"gb",1.62623678301691,1.28823921161248,1.96423435442133,"PMM",120
"x1",1.89265123886172,1.77378724619138,2.01151523153205,"FULL",121
"x2",-1.03312249071585,-1.15130630246864,-0.914938678963065,"FULL",121
"gb",1.65139833943992,1.44989707439292,1.85289960448692,"FULL",121
"x1",1.79944849986283,1.6301577406905,1.96873925903516,"CC",121
"x2",-1.02576046224152,-1.2022507171602,-0.849270207322852,"CC",121
"gb",1.54048502469086,1.25646166720232,1.8245083821794,"CC",121
"x1",1.85350532694932,1.70148582894833,2.0055248249503,"MI",121
"x2",-0.98098809066095,-1.14425672315235,-0.817719458169554,"MI",121
"gb",1.62185687761046,1.34313925383116,1.90057450138977,"MI",121
"x1",1.89059990982488,1.75806188281626,2.0231379368335,"PMM",121
"x2",-0.972782465665894,-1.16345192393995,-0.782113007391842,"PMM",121
"gb",1.61898929085199,1.34952508475761,1.88845349694636,"PMM",121
"x1",2.01341452374288,1.90016620363294,2.12666284385282,"FULL",122
"x2",-1.01157800489485,-1.12334007591594,-0.899815933873758,"FULL",122
"gb",1.53777689081889,1.33164290241105,1.74391087922672,"FULL",122
"x1",1.98589388180685,1.81661539855752,2.15517236505617,"CC",122
"x2",-0.963529823732412,-1.12678034713845,-0.800279300326375,"CC",122
"gb",1.13741243278079,0.832770677925952,1.44205418763563,"CC",122
"x1",2.02531053773866,1.87918881707544,2.17143225840188,"MI",122
"x2",-0.942242457578619,-1.1258418781775,-0.758643036979737,"MI",122
"gb",1.28239297056242,1.04532100154508,1.51946493957976,"MI",122
"x1",2.05481114072062,1.91467676338159,2.19494551805966,"PMM",122
"x2",-0.988935002158602,-1.11562388898923,-0.862246115327978,"PMM",122
"gb",1.29533066438456,1.00780840157439,1.58285292719473,"PMM",122
"x1",1.99313259739988,1.8766662721397,2.10959892266007,"FULL",123
"x2",-0.998983742915924,-1.11619289759816,-0.881774588233684,"FULL",123
"gb",1.5142717549355,1.29775514325038,1.73078836662063,"FULL",123
"x1",1.78568167153732,1.60745130436642,1.96391203870823,"CC",123
"x2",-0.948180816444523,-1.11723942904574,-0.779122203843303,"CC",123
"gb",1.46209880815918,1.12974254381487,1.79445507250349,"CC",123
"x1",1.96478670294227,1.81299353272444,2.1165798731601,"MI",123
"x2",-0.94383822945759,-1.09108127201865,-0.796595186896528,"MI",123
"gb",1.45346417059776,1.05349492653781,1.85343341465771,"MI",123
"x1",1.99270878731882,1.8246238265168,2.16079374812085,"PMM",123
"x2",-0.964955166542378,-1.11980736785112,-0.810102965233641,"PMM",123
"gb",1.49127924477248,1.03759624442293,1.94496224512203,"PMM",123
"x1",2.0034447724199,1.88999913773342,2.11689040710639,"FULL",124
"x2",-1.03593859951889,-1.15377034567604,-0.918106853361729,"FULL",124
"gb",1.51461651197938,1.3105027229273,1.71873030103147,"FULL",124
"x1",1.85493310961293,1.68538270515093,2.02448351407494,"CC",124
"x2",-1.00548685162622,-1.1715203218816,-0.839453381370842,"CC",124
"gb",1.62008016653296,1.33490833145226,1.90525200161365,"CC",124
"x1",1.95610531839826,1.83170122000205,2.08050941679447,"MI",124
"x2",-1.04674844356732,-1.19306548686564,-0.900431400268988,"MI",124
"gb",1.57072654965384,1.27001486639148,1.87143823291619,"MI",124
"x1",2.0013220467571,1.85239385923115,2.15025023428306,"PMM",124
"x2",-0.995682642431048,-1.17265647186545,-0.818708812996647,"PMM",124
"gb",1.52892126686074,1.13442850196957,1.92341403175191,"PMM",124
"x1",1.85599644006073,1.73794311496475,1.97404976515672,"FULL",125
"x2",-0.948750626800617,-1.07009108777026,-0.827410165830973,"FULL",125
"gb",1.48817237375291,1.28080717520564,1.69553757230018,"FULL",125
"x1",1.8119879695976,1.61681915125068,2.00715678794452,"CC",125
"x2",-0.944476690871672,-1.14209026192019,-0.746863119823155,"CC",125
"gb",1.35262926312894,0.999950042698825,1.70530848355905,"CC",125
"x1",1.8459490535175,1.68089284702197,2.01100526001303,"MI",125
"x2",-0.999666623016169,-1.15568881570036,-0.843644430331977,"MI",125
"gb",1.5668813023457,1.116279482715,2.01748312197639,"MI",125
"x1",1.84830802945793,1.56755754649736,2.12905851241849,"PMM",125
"x2",-0.928622611811172,-1.16471511245591,-0.692530111166435,"PMM",125
"gb",1.58955591479402,1.31552369163149,1.86358813795655,"PMM",125
"x1",1.92399349600847,1.80687482469508,2.04111216732186,"FULL",126
"x2",-0.923209308969663,-1.03643688930861,-0.809981728630716,"FULL",126
"gb",1.64391440944852,1.43390531687414,1.85392350202289,"FULL",126
"x1",1.85561186003631,1.66955113941205,2.04167258066057,"CC",126
"x2",-0.962473408955751,-1.12863075093944,-0.796316066972062,"CC",126
"gb",1.56571257930915,1.2443251360636,1.88710002255469,"CC",126
"x1",1.91908559398062,1.74829616070286,2.08987502725838,"MI",126
"x2",-0.994329486451089,-1.12701393690871,-0.861645035993468,"MI",126
"gb",1.64266699678943,1.24419182020593,2.04114217337292,"MI",126
"x1",2.01232761212157,1.87940461255512,2.14525061168802,"PMM",126
"x2",-1.03169600820661,-1.20128812952737,-0.862103886885845,"PMM",126
"gb",1.59592582585582,1.34484736468368,1.84700428702796,"PMM",126
"x1",1.92999822471849,1.81256490390814,2.04743154552885,"FULL",127
"x2",-1.03524640068495,-1.15123470899529,-0.919258092374606,"FULL",127
"gb",1.55470207026402,1.34948973967027,1.75991440085777,"FULL",127
"x1",1.84164993196067,1.66108519136792,2.02221467255343,"CC",127
"x2",-1.05606818350086,-1.22734648205601,-0.884789884945704,"CC",127
"gb",1.56415934281692,1.25589931026937,1.87241937536446,"CC",127
"x1",1.95603133824578,1.810100070161,2.10196260633057,"MI",127
"x2",-1.08653379514728,-1.24441958562533,-0.92864800466923,"MI",127
"gb",1.61579022501503,1.36450010409731,1.86708034593275,"MI",127
"x1",1.96956424024107,1.83802076586698,2.10110771461515,"PMM",127
"x2",-1.08342554443887,-1.23115517073172,-0.935695918146021,"PMM",127
"gb",1.58505646175413,1.3343606366282,1.83575228688006,"PMM",127
"x1",1.96256028546973,1.85202808919268,2.07309248174679,"FULL",128
"x2",-1.00092373269834,-1.10703863383246,-0.894808831564219,"FULL",128
"gb",1.32684439158009,1.13442645148014,1.51926233168004,"FULL",128
"x1",1.94123418918257,1.76944806645503,2.11302031191011,"CC",128
"x2",-1.03816543532157,-1.2076457070775,-0.868685163565642,"CC",128
"gb",1.59942534684992,1.29482112160515,1.90402957209469,"CC",128
"x1",1.99760989656489,1.85311698298247,2.14210281014731,"MI",128
"x2",-1.07673489823018,-1.2056688430106,-0.94780095344976,"MI",128
"gb",1.54879677711193,1.34263874402135,1.75495481020251,"MI",128
"x1",1.98642032061176,1.83005875372066,2.14278188750287,"PMM",128
"x2",-1.06095581126837,-1.2210270143791,-0.900884608157642,"PMM",128
"gb",1.46509993996518,1.18744150945209,1.74275837047827,"PMM",128
"x1",1.93521969147443,1.82019883705704,2.05024054589181,"FULL",129
"x2",-1.0699647891865,-1.18696276875114,-0.952966809621859,"FULL",129
"gb",1.69025472459308,1.48929490015407,1.89121454903209,"FULL",129
"x1",1.74577839848888,1.58362877129288,1.90792802568488,"CC",129
"x2",-1.06010657802208,-1.20780866715568,-0.912404488888483,"CC",129
"gb",1.64457494160465,1.37829924879805,1.91085063441125,"CC",129
"x1",1.91877066240817,1.75655864415724,2.0809826806591,"MI",129
"x2",-1.10085351685681,-1.2653927484455,-0.936314285268127,"MI",129
"gb",1.5797843563879,1.36058690976879,1.79898180300701,"MI",129
"x1",1.93249560183328,1.79689857674732,2.06809262691924,"PMM",129
"x2",-1.07194343031313,-1.27952731081641,-0.864359549809855,"PMM",129
"gb",1.54130859270329,1.31450305805859,1.768114127348,"PMM",129
"x1",2.06385689794366,1.95123596524191,2.1764778306454,"FULL",130
"x2",-1.11441634590156,-1.22303162971811,-1.00580106208501,"FULL",130
"gb",1.65655313639613,1.45757585981311,1.85553041297914,"FULL",130
"x1",1.98728310447105,1.8167215170578,2.15784469188429,"CC",130
"x2",-1.14307086146101,-1.29447095408347,-0.991670768838544,"CC",130
"gb",1.36549586646336,1.07007410584206,1.66091762708466,"CC",130
"x1",2.04818703007843,1.91269040839968,2.18368365175718,"MI",130
"x2",-1.17383096823738,-1.29548284140532,-1.05217909506943,"MI",130
"gb",1.50221146410882,1.18802695038645,1.81639597783118,"MI",130
"x1",2.07314634230308,1.92681562711902,2.21947705748714,"PMM",130
"x2",-1.1275859012448,-1.27562793743455,-0.979543865055052,"PMM",130
"gb",1.61637076481719,1.24696836949206,1.98577316014231,"PMM",130
"x1",1.89752910899533,1.78645712225941,2.00860109573124,"FULL",131
"x2",-0.980481066303878,-1.09679899206318,-0.864163140544581,"FULL",131
"gb",1.55900948894643,1.35721758531007,1.76080139258279,"FULL",131
"x1",1.89059937792915,1.70841582384729,2.07278293201102,"CC",131
"x2",-1.02676331413427,-1.20310269247045,-0.850423935798086,"CC",131
"gb",1.70117266796464,1.38034348278321,2.02200185314607,"CC",131
"x1",1.95575136187787,1.82107060107966,2.09043212267608,"MI",131
"x2",-1.09264929549439,-1.26475016051721,-0.920548430471574,"MI",131
"gb",1.70126851536579,1.45846727453451,1.94406975619707,"MI",131
"x1",1.9964762066259,1.82177530302104,2.17117711023075,"PMM",131
"x2",-1.10327415416887,-1.24608222694824,-0.960466081389509,"PMM",131
"gb",1.66598812966881,1.40662527564298,1.92535098369465,"PMM",131
"x1",1.88533816437332,1.77239656612573,1.99827976262091,"FULL",132
